"_source/@timestamp","_source/netflow/tcp_flags","_source/netflow/flowset_id","_source/netflow/l4_src_port","_source/netflow/last_switched","_source/netflow/ipv4_dst_addr","_source/netflow/first_switched","_source/netflow/version","_source/netflow/protocol","_source/netflow/output_snmp","_source/netflow/in_bytes","_source/netflow/flow_seq_num","_source/netflow/l4_dst_port","_source/netflow/ipv4_src_addr","_source/netflow/input_snmp","_source/netflow/ip_protocol_version","_source/netflow/in_pkts","_source/host","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
2018-04-05 17:34:01,2,1024,53660,2018-04-05 17:31:35,"213.14.227.50",2018-04-05 17:31:35,9,6,0,60,5379,443,"192.168.1.108",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,30,1024,57740,2018-04-05 17:31:42,"172.217.169.130",2018-04-05 17:31:32,9,6,0,1263,5403,443,"192.168.1.108",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,31,1024,39922,2018-04-05 17:31:44,"35.162.50.238",2018-04-05 17:31:33,9,6,0,1251,5409,443,"192.168.1.108",0,4,12,"127.0.0.1",NA,NA,0
2018-04-05 17:33:01,0,2048,54112,2018-04-05 17:27:17,NA,2018-04-05 17:27:17,9,17,0,152,5354,5355,NA,0,6,2,"127.0.0.1","fe80::29e3:89d3:cdb3:8081","ff02::1:3",0
2018-04-05 17:33:01,0,2048,52238,2018-04-05 17:27:17,NA,2018-04-05 17:27:17,9,17,0,158,5354,5355,NA,0,6,2,"127.0.0.1","fe80::29e3:89d3:cdb3:8081","ff02::1:3",0
2018-04-05 17:33:01,0,2048,0,2018-04-05 17:27:24,NA,2018-04-05 17:26:19,9,58,0,1276,5362,0,NA,0,6,16,"127.0.0.1","fe80::29e3:89d3:cdb3:8081","ff02::16",0
2018-04-05 17:36:01,30,1024,57874,2018-04-05 17:33:31,"52.222.146.180",2018-04-05 17:31:29,9,6,0,9768,5500,443,"192.168.1.108",0,4,26,"127.0.0.1",NA,NA,0
2018-04-05 17:36:01,30,1024,36754,2018-04-05 17:33:43,"162.125.66.3",2018-04-05 17:07:18,9,6,0,1518,5500,443,"192.168.1.108",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,27,1024,443,2018-04-05 17:35:28,"192.168.1.108",2018-04-05 17:31:28,9,6,0,17230,5687,50938,"172.217.17.195",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,27,1024,443,2018-04-05 17:35:29,"192.168.1.108",2018-04-05 17:31:28,9,6,0,7019,5687,38438,"216.58.206.202",0,4,24,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,27,1024,34850,2018-04-05 17:35:31,"216.58.212.14",2018-04-05 17:31:30,9,6,0,3193,5687,443,"192.168.1.108",0,4,22,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,0,1024,35378,2018-04-05 17:35:32,"239.255.255.250",2018-04-05 17:35:29,9,17,0,800,5687,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,27,1024,443,2018-04-05 17:35:38,"192.168.1.108",2018-04-05 17:31:37,9,6,0,153577,5698,51372,"172.217.17.195",0,4,119,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,0,1024,44551,2018-04-05 17:35:33,"172.217.169.106",2018-04-05 17:35:33,9,17,0,6651,5694,443,"192.168.1.108",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 17:41:01,27,1024,56786,2018-04-05 17:35:42,"107.178.254.65",2018-04-05 17:31:33,9,6,0,3867,5704,443,"192.168.1.108",0,4,29,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,0,1024,51601,2018-04-05 17:38:28,"239.255.255.250",2018-04-05 17:38:25,9,17,0,808,5727,1900,"192.168.1.103",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,27,1024,443,2018-04-05 17:41:38,"192.168.1.108",2018-04-05 17:31:37,9,6,0,9547,5727,35862,"151.101.38.2",0,4,30,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,31,1024,35862,2018-04-05 17:41:38,"151.101.38.2",2018-04-05 17:31:37,9,6,0,3666,5727,443,"192.168.1.108",0,4,33,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,27,1024,38968,2018-04-05 17:38:23,"104.17.232.204",2018-04-05 17:31:43,9,6,0,2084,5727,443,"192.168.1.108",0,4,24,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,27,1024,55798,2018-04-05 17:38:09,"104.25.0.106",2018-04-05 17:31:29,9,6,0,1984,5721,443,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:44:01,27,1024,34748,2018-04-05 17:38:23,"104.17.210.204",2018-04-05 17:31:42,9,6,0,2000,5721,443,"192.168.1.108",0,4,24,"127.0.0.1",NA,NA,0
2018-04-05 17:47:01,27,1024,37768,2018-04-05 17:41:27,"216.58.206.195",2018-04-05 17:37:27,9,6,0,4967,5740,443,"192.168.1.108",0,4,23,"127.0.0.1",NA,NA,0
2018-04-05 17:47:01,0,1024,57986,2018-04-05 17:41:31,"239.255.255.250",2018-04-05 17:41:28,9,17,0,800,5740,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:47:01,27,1024,443,2018-04-05 17:41:35,"192.168.1.108",2018-04-05 17:31:35,9,6,0,8324,5740,55688,"151.101.38.202",0,4,29,"127.0.0.1",NA,NA,0
2018-04-05 17:47:01,27,1024,55688,2018-04-05 17:41:35,"151.101.38.202",2018-04-05 17:31:35,9,6,0,2668,5740,443,"192.168.1.108",0,4,30,"127.0.0.1",NA,NA,0
2018-04-05 17:43:01,30,1024,38136,2018-04-05 17:40:23,"162.125.66.3",2018-04-05 17:33:43,9,6,0,1737,5710,443,"192.168.1.108",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 17:43:01,0,1024,0,2018-04-05 17:37:50,"8.8.8.8",2018-04-05 17:16:35,9,1,0,2348,5710,771,"192.168.1.111",0,4,13,"127.0.0.1",NA,NA,0
2018-04-05 17:43:01,27,1024,42902,2018-04-05 17:37:50,"95.100.59.193",2018-04-05 17:31:28,9,6,0,1025,5710,80,"192.168.1.108",0,4,14,"127.0.0.1",NA,NA,0
2018-04-05 17:51:01,0,1024,138,2018-04-05 17:45:09,"192.168.1.255",2018-04-05 17:45:09,9,17,0,229,5759,138,"192.168.1.103",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 17:51:01,0,1024,51458,2018-04-05 17:45:20,"239.255.255.250",2018-04-05 17:45:17,9,17,0,808,5759,1900,"192.168.1.102",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:51:01,0,1024,50311,2018-04-05 17:45:37,"239.255.255.250",2018-04-05 17:42:56,9,17,0,7803,5759,1900,"192.168.1.101",0,4,51,"127.0.0.1",NA,NA,0
2018-04-05 17:46:01,0,1024,53,2018-04-05 17:40:22,"192.168.1.108",2018-04-05 17:16:34,9,17,0,27957,5735,35240,"192.168.1.1",0,4,206,"127.0.0.1",NA,NA,0
2018-04-05 17:46:01,0,1024,53,2018-04-05 17:40:22,"192.168.1.111",2018-04-05 17:16:34,9,17,0,2097,5735,56689,"192.168.1.1",0,4,14,"127.0.0.1",NA,NA,0
2018-04-05 17:45:01,0,1024,35059,2018-04-05 17:39:31,"239.255.255.250",2018-04-05 17:39:28,9,17,0,800,5732,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:45:01,0,1024,59640,2018-04-05 17:39:31,"239.255.255.250",2018-04-05 17:39:28,9,17,0,800,5732,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:49:01,0,1024,34246,2018-04-05 17:43:31,"239.255.255.250",2018-04-05 17:43:28,9,17,0,800,5752,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:42:01,0,1024,443,2018-04-05 17:36:07,"192.168.1.108",2018-04-05 17:35:21,9,17,0,3663,5706,42390,"172.217.17.206",0,4,17,"127.0.0.1",NA,NA,0
2018-04-05 17:52:01,27,1024,41168,2018-04-05 17:46:35,"217.146.190.232",2018-04-05 17:46:34,9,6,0,17146,5767,443,"192.168.1.108",0,4,404,"127.0.0.1",NA,NA,0
2018-04-05 17:55:01,0,1024,443,2018-04-05 17:49:52,"192.168.1.108",2018-04-05 17:49:37,9,17,0,3235,5774,49449,"172.217.17.206",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 17:56:01,0,1024,51309,2018-04-05 17:50:28,"239.255.255.250",2018-04-05 17:50:25,9,17,0,808,5778,1900,"192.168.1.103",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:56:01,27,1024,443,2018-04-05 17:53:30,"192.168.1.108",2018-04-05 17:51:28,9,6,0,4798,5778,58180,"52.222.146.250",0,4,16,"127.0.0.1",NA,NA,0
2018-04-05 17:56:01,30,1024,58180,2018-04-05 17:53:30,"52.222.146.250",2018-04-05 17:51:28,9,6,0,8579,5778,443,"192.168.1.108",0,4,21,"127.0.0.1",NA,NA,0
2018-04-05 18:00:01,0,1024,61319,2018-04-05 17:54:27,"239.255.255.250",2018-04-05 17:54:24,9,17,0,808,5796,1900,"192.168.1.103",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 18:01:01,0,1024,47886,2018-04-05 17:55:31,"239.255.255.250",2018-04-05 17:55:28,9,17,0,800,5797,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 18:01:01,0,1024,48662,2018-04-05 17:55:31,"239.255.255.250",2018-04-05 17:55:28,9,17,0,800,5797,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 18:05:01,0,1024,47137,2018-04-05 17:59:31,"239.255.255.250",2018-04-05 17:59:28,9,17,0,800,5809,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,0,1024,62769,2018-04-05 12:39:30,"239.255.255.250",2018-04-05 12:39:27,9,17,0,808,124,1900,"192.168.1.103",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,33302,2018-04-05 12:39:24,"192.168.1.108",2018-04-05 12:39:13,9,6,0,2310,124,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:04,"192.168.1.102",2018-04-05 12:38:52,9,6,0,3173,118,33288,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:44,"192.168.1.102",2018-04-05 12:39:33,9,6,0,3173,130,33310,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,33292,2018-04-05 12:39:04,"192.168.1.108",2018-04-05 12:38:53,9,6,0,2310,118,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:45:01,27,1024,33304,2018-04-05 12:39:43,"192.168.1.108",2018-04-05 12:39:32,9,6,0,2310,124,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:45:01,27,1024,33308,2018-04-05 12:39:43,"192.168.1.108",2018-04-05 12:39:32,9,6,0,2310,130,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:43,"192.168.1.102",2018-04-05 12:39:32,9,6,0,3225,130,33306,"192.168.1.108",0,4,26,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:24,"192.168.1.102",2018-04-05 12:39:13,9,6,0,3173,124,33302,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,33296,2018-04-05 12:39:24,"192.168.1.108",2018-04-05 12:39:12,9,6,0,2310,118,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:24,"192.168.1.102",2018-04-05 12:39:12,9,6,0,3173,118,33296,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,22,2018-04-05 12:39:24,"192.168.1.102",2018-04-05 12:39:12,9,6,0,3173,124,33300,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:45:01,27,1024,33288,2018-04-05 12:39:04,"192.168.1.108",2018-04-05 12:38:52,9,6,0,2310,118,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:44:01,27,1024,33276,2018-04-05 12:38:25,"192.168.1.108",2018-04-05 12:38:12,9,6,0,2310,97,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:44:01,27,1024,22,2018-04-05 12:38:04,"192.168.1.102",2018-04-05 12:37:51,9,6,0,3173,91,33266,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:44:01,27,1024,33268,2018-04-05 12:38:03,"192.168.1.108",2018-04-05 12:37:51,9,6,0,2310,91,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:44:01,27,1024,33272,2018-04-05 12:38:23,"192.168.1.108",2018-04-05 12:38:11,9,6,0,2310,91,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:44:01,27,1024,22,2018-04-05 12:38:25,"192.168.1.102",2018-04-05 12:38:12,9,6,0,3173,97,33276,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:44:01,0,1024,138,2018-04-05 12:38:30,"192.168.1.255",2018-04-05 12:38:30,9,17,0,481,97,138,"192.168.1.1",0,4,2,"127.0.0.1",NA,NA,0
2018-04-05 12:44:01,0,1024,54006,2018-04-05 12:38:45,"216.58.212.34",2018-04-05 12:38:45,9,17,0,2892,106,443,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:44:01,0,1024,443,2018-04-05 12:38:45,"192.168.1.108",2018-04-05 12:38:45,9,17,0,4718,112,41046,"172.217.17.163",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 12:44:01,0,1024,443,2018-04-05 12:38:45,"192.168.1.108",2018-04-05 12:38:45,9,17,0,4377,106,46101,"172.217.169.110",0,4,7,"127.0.0.1",NA,NA,0
2018-04-05 12:39:01,0,1024,5353,2018-04-05 12:33:58,"224.0.0.251",2018-04-05 12:33:58,9,17,0,123,8,5353,"192.168.1.104",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 12:39:01,0,2048,5353,2018-04-05 12:33:58,NA,2018-04-05 12:33:58,9,17,0,143,8,5353,NA,0,6,1,"127.0.0.1","fe80::108f:63af:6a33:75a","ff02::fb",0
2018-04-05 12:46:01,27,1024,33338,2018-04-05 12:40:59,"192.168.1.108",2018-04-05 12:40:48,9,6,0,2310,147,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:46:01,0,1024,39172,2018-04-05 12:40:32,"239.255.255.250",2018-04-05 12:40:29,9,17,0,800,140,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:46:01,27,1024,33314,2018-04-05 12:40:04,"192.168.1.108",2018-04-05 12:39:51,9,6,0,2310,134,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:46:01,27,1024,22,2018-04-05 12:40:04,"192.168.1.102",2018-04-05 12:39:52,9,6,0,3173,134,33318,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:46:01,27,1024,22,2018-04-05 12:40:22,"192.168.1.102",2018-04-05 12:40:12,9,6,0,3173,140,33326,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:46:01,27,1024,22,2018-04-05 12:40:04,"192.168.1.102",2018-04-05 12:39:51,9,6,0,3173,134,33312,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:47:01,27,1024,22,2018-04-05 12:41:18,"192.168.1.102",2018-04-05 12:41:07,9,6,0,3173,155,33346,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:47:01,27,1024,22,2018-04-05 12:41:56,"192.168.1.102",2018-04-05 12:41:46,9,6,0,3173,161,33362,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:47:01,27,1024,22,2018-04-05 12:41:58,"192.168.1.102",2018-04-05 12:41:46,9,6,0,3173,167,33360,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:47:01,27,1024,33360,2018-04-05 12:41:58,"192.168.1.108",2018-04-05 12:41:46,9,6,0,2310,167,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:42:01,0,1024,47883,2018-04-05 12:36:25,"172.217.7.195",2018-04-05 12:36:24,9,17,0,4405,33,443,"192.168.1.108",0,4,7,"127.0.0.1",NA,NA,0
2018-04-05 12:42:01,0,1024,48231,2018-04-05 12:36:25,"216.58.212.3",2018-04-05 12:36:24,9,17,0,2958,33,443,"192.168.1.108",0,4,5,"127.0.0.1",NA,NA,0
2018-04-05 12:42:01,0,1024,443,2018-04-05 12:36:25,"192.168.1.108",2018-04-05 12:36:24,9,17,0,7123,33,46860,"172.217.8.195",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 12:41:01,27,1024,22,2018-04-05 12:35:48,"192.168.1.102",2018-04-05 12:35:47,9,6,0,2001,19,33128,"192.168.1.108",0,4,12,"127.0.0.1",NA,NA,0
2018-04-05 12:41:01,27,1024,33132,2018-04-05 12:36:00,"192.168.1.108",2018-04-05 12:35:48,9,6,0,2310,19,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:41:01,27,1024,22,2018-04-05 12:36:00,"192.168.1.102",2018-04-05 12:35:48,9,6,0,3173,19,33132,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:43:01,27,1024,33258,2018-04-05 12:37:42,"192.168.1.108",2018-04-05 12:37:29,9,6,0,2310,87,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:43:01,31,1024,443,2018-04-05 12:40:18,"192.168.1.108",2018-04-05 12:39:18,9,6,0,4109,57,53212,"192.30.253.112",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 12:39:01,0,1024,48334,2018-04-05 12:33:47,"95.172.70.132",2018-04-05 12:33:47,9,17,0,32,8,19281,"192.168.1.108",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 12:39:01,27,1024,45012,2018-04-05 12:33:47,"64.95.128.77",2018-04-05 12:33:46,9,6,0,530,8,80,"192.168.1.108",0,4,6,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,27,1024,33428,2018-04-05 12:44:44,"192.168.1.108",2018-04-05 12:44:31,9,6,0,2310,233,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:50:01,27,1024,43364,2018-04-05 12:44:15,"192.168.1.1",2018-04-05 12:36:35,9,6,0,2652,220,80,"192.168.1.108",0,4,28,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,0,1024,36396,2018-04-05 12:44:32,"239.255.255.250",2018-04-05 12:44:29,9,17,0,800,233,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,0,1024,443,2018-04-05 12:44:58,"192.168.1.108",2018-04-05 12:44:58,9,17,0,5553,240,52179,"216.58.214.196",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,27,1024,80,2018-04-05 12:44:15,"192.168.1.108",2018-04-05 12:36:30,9,6,0,116880,214,43336,"192.168.1.1",0,4,89,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,31,1024,80,2018-04-05 12:47:26,"192.168.1.108",2018-04-05 12:45:05,9,6,0,59119,227,59472,"160.153.129.202",0,4,47,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,27,1024,22,2018-04-05 12:44:04,"192.168.1.102",2018-04-05 12:43:50,9,6,0,3173,214,33414,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,27,1024,22,2018-04-05 12:44:21,"192.168.1.102",2018-04-05 12:44:08,9,6,0,3173,220,33416,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:50:01,0,1024,443,2018-04-05 12:44:58,"192.168.1.108",2018-04-05 12:44:58,9,17,0,4380,240,34227,"216.58.206.206",0,4,7,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,27,1024,443,2018-04-05 12:46:37,"192.168.1.108",2018-04-05 12:39:18,9,6,0,15879,195,35824,"151.101.36.133",0,4,27,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,27,1024,443,2018-04-05 12:46:37,"192.168.1.108",2018-04-05 12:39:20,9,6,0,4442,201,35870,"151.101.36.133",0,4,18,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,0,1024,65187,2018-04-05 12:43:30,"239.255.255.250",2018-04-05 12:43:27,9,17,0,808,195,1900,"192.168.1.103",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,27,1024,443,2018-04-05 12:43:05,"192.168.1.108",2018-04-05 12:43:04,9,6,0,4628,189,34884,"34.232.224.128",0,4,20,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,27,1024,22,2018-04-05 12:43:20,"192.168.1.102",2018-04-05 12:43:07,9,6,0,3173,195,33398,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,31,1024,35838,2018-04-05 12:46:37,"151.101.36.133",2018-04-05 12:39:18,9,6,0,2706,195,443,"192.168.1.108",0,4,22,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,31,1024,35872,2018-04-05 12:46:37,"151.101.36.133",2018-04-05 12:39:20,9,6,0,2654,207,443,"192.168.1.108",0,4,21,"127.0.0.1",NA,NA,0
2018-04-05 12:49:01,27,1024,22,2018-04-05 12:43:42,"192.168.1.102",2018-04-05 12:43:28,9,6,0,3173,207,33406,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,22,2018-04-05 12:46:25,"192.168.1.102",2018-04-05 12:46:13,9,6,0,3173,266,33468,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,22,2018-04-05 12:46:43,"192.168.1.102",2018-04-05 12:46:31,9,6,0,3173,272,33474,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,22,2018-04-05 12:46:05,"192.168.1.102",2018-04-05 12:45:53,9,6,0,3173,262,33462,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,22,2018-04-05 12:46:43,"192.168.1.102",2018-04-05 12:46:31,9,6,0,3173,272,33472,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,0,1024,34298,2018-04-05 12:46:28,"91.189.94.4",2018-04-05 12:46:28,9,17,0,76,266,123,"192.168.1.108",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,33478,2018-04-05 12:46:45,"192.168.1.108",2018-04-05 12:46:34,9,6,0,2310,279,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:52:01,27,1024,33468,2018-04-05 12:46:25,"192.168.1.108",2018-04-05 12:46:13,9,6,0,2310,266,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:52:01,0,1024,56777,2018-04-05 12:46:32,"239.255.255.250",2018-04-05 12:46:29,9,17,0,800,272,1900,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:52:01,27,1024,22,2018-04-05 12:46:25,"192.168.1.102",2018-04-05 12:46:13,9,6,0,3173,266,33470,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:48:01,27,1024,33368,2018-04-05 12:42:16,"192.168.1.108",2018-04-05 12:42:05,9,6,0,2310,170,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:48:01,27,1024,42211,2018-04-05 12:42:32,"192.168.1.108",2018-04-05 12:42:28,9,6,0,1957,176,22,"192.168.1.100",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 12:48:01,27,1024,42207,2018-04-05 12:42:11,"192.168.1.108",2018-04-05 12:42:08,9,6,0,2073,170,22,"192.168.1.100",0,4,17,"127.0.0.1",NA,NA,0
2018-04-05 12:48:01,27,1024,22,2018-04-05 12:42:16,"192.168.1.102",2018-04-05 12:42:05,9,6,0,3173,170,33370,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:48:01,0,1024,49409,2018-04-05 12:42:32,"239.255.255.250",2018-04-05 12:42:29,9,17,0,800,176,1900,"192.168.1.111",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 12:48:01,27,1024,33386,2018-04-05 12:42:57,"192.168.1.108",2018-04-05 12:42:44,9,6,0,2310,181,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:48:01,0,1024,123,2018-04-05 12:42:11,"192.168.1.108",2018-04-05 12:42:11,9,17,0,76,170,54154,"91.189.94.4",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 12:54:01,27,1024,42252,2018-04-05 12:48:20,"192.168.1.108",2018-04-05 12:48:17,9,6,0,1957,298,22,"192.168.1.100",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 12:54:01,27,1024,33526,2018-04-05 12:48:43,"192.168.1.108",2018-04-05 12:48:31,9,6,0,2310,311,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:54:01,27,1024,22,2018-04-05 12:48:07,"192.168.1.100",2018-04-05 12:48:05,9,6,0,2649,298,42249,"192.168.1.108",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 12:54:01,27,1024,33516,2018-04-05 12:48:23,"192.168.1.108",2018-04-05 12:48:12,9,6,0,2310,304,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:54:01,27,1024,33522,2018-04-05 12:48:40,"192.168.1.108",2018-04-05 12:48:28,9,6,0,2310,304,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:54:01,27,1024,22,2018-04-05 12:48:40,"192.168.1.102",2018-04-05 12:48:28,9,6,0,3173,304,33522,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:54:01,27,1024,33528,2018-04-05 12:49:00,"192.168.1.108",2018-04-05 12:48:48,9,6,0,2310,311,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:51:01,27,1024,33434,2018-04-05 12:45:02,"192.168.1.108",2018-04-05 12:44:49,9,6,0,2374,245,22,"192.168.1.102",0,4,19,"127.0.0.1",NA,NA,1
2018-04-05 12:51:01,27,1024,22,2018-04-05 12:45:44,"192.168.1.102",2018-04-05 12:45:32,9,6,0,3225,257,33452,"192.168.1.108",0,4,26,"127.0.0.1",NA,NA,0
2018-04-05 12:51:01,27,1024,33454,2018-04-05 12:45:44,"192.168.1.108",2018-04-05 12:45:33,9,6,0,2310,257,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 12:51:01,0,1024,59386,2018-04-05 12:45:29,"172.217.17.174",2018-04-05 12:44:26,9,17,0,12376,251,443,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 12:51:01,27,1024,33440,2018-04-05 12:45:23,"192.168.1.108",2018-04-05 12:45:10,9,6,0,2310,251,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
