"_source/@timestamp","_source/netflow/tcp_flags","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/in_bytes","_source/netflow/l4_dst_port","_source/netflow/ipv4_src_addr","_source/netflow/in_pkts","Anomaly"
2018-04-05 16:45:01,27,39094,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:45:01,27,39098,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:45:01,27,39102,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:43:01,0,48132,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:43:01,27,39058,"192.168.1.108",2486,22,"192.168.1.102",21,1
2018-04-05 16:43:01,27,22,"192.168.1.102",3173,39056,"192.168.1.108",25,0
2018-04-05 16:43:01,0,53,"192.168.1.108",726,35240,"192.168.1.1",6,0
2018-04-05 16:42:01,27,39014,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:42:01,27,22,"192.168.1.102",3173,39014,"192.168.1.108",25,0
2018-04-05 16:42:01,27,22,"192.168.1.102",3173,39016,"192.168.1.108",25,0
2018-04-05 16:42:01,27,50368,"50.116.28.216",1577,443,"192.168.1.108",11,0
2018-04-05 16:42:01,27,39036,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:40:01,27,38972,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:40:01,0,52023,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:40:01,27,38984,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:40:01,27,22,"192.168.1.102",3305,38988,"192.168.1.108",26,0
2018-04-05 16:47:01,27,39152,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:47:01,27,39142,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:47:01,27,39146,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:47:01,0,34978,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:47:01,27,22,"192.168.1.102",3173,39150,"192.168.1.108",25,0
2018-04-05 16:51:01,0,53,"192.168.1.111",113,56689,"8.8.4.4",1,0
2018-04-05 16:51:01,27,22,"192.168.1.102",3173,39228,"192.168.1.108",25,0
2018-04-05 16:51:01,0,38820,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:51:01,27,22,"192.168.1.102",3173,39250,"192.168.1.108",25,0
2018-04-05 16:51:01,0,35240,"192.168.1.1",414,53,"192.168.1.108",6,0
2018-04-05 16:51:01,0,53160,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:51:01,27,22,"192.168.1.102",3173,39238,"192.168.1.108",25,0
2018-04-05 16:51:01,27,22,"192.168.1.102",3173,39240,"192.168.1.108",25,0
2018-04-05 16:51:01,27,22,"192.168.1.102",3173,39242,"192.168.1.108",25,0
2018-04-05 16:51:01,27,39244,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:50:01,27,39206,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:50:01,0,59399,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:50:01,27,22,"192.168.1.102",3173,39208,"192.168.1.108",25,0
2018-04-05 16:50:01,27,39216,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:50:01,27,22,"192.168.1.102",3173,39216,"192.168.1.108",25,0
2018-04-05 16:50:01,27,39224,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:50:01,27,22,"192.168.1.102",3173,39226,"192.168.1.108",25,0
2018-04-05 16:53:01,0,54726,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:53:01,27,22,"192.168.1.102",3173,39290,"192.168.1.108",25,0
2018-04-05 16:53:01,0,51729,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:53:01,0,58613,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:53:01,27,22,"192.168.1.102",3173,39296,"192.168.1.108",25,0
2018-04-05 16:53:01,27,39298,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:53:01,0,57527,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:49:01,0,56683,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:49:01,27,39190,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:49:01,27,39188,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:49:01,27,22,"192.168.1.102",3173,39200,"192.168.1.108",25,0
2018-04-05 16:49:01,27,39204,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:49:01,27,39192,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,39168,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,39158,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39158,"192.168.1.108",25,0
2018-04-05 16:48:01,0,49541,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39162,"192.168.1.108",25,0
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39176,"192.168.1.108",25,0
2018-04-05 16:52:01,0,57450,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:52:01,27,39260,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:52:01,27,39272,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:52:01,27,39274,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:52:01,27,39262,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:52:01,27,39254,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39172,"192.168.1.108",25,0
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39168,"192.168.1.108",25,0
2018-04-05 16:48:01,27,39170,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,22,"192.168.1.102",3173,39170,"192.168.1.108",25,0
2018-04-05 16:48:01,27,39162,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:48:01,27,39176,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:52:01,27,22,"192.168.1.102",3173,39268,"192.168.1.108",25,0
2018-04-05 16:52:01,27,22,"192.168.1.102",3173,39270,"192.168.1.108",25,0
2018-04-05 17:02:01,0,53769,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:02:01,0,0,"8.8.8.8",291,771,"192.168.1.111",2,0
2018-04-05 17:02:01,0,0,"8.8.4.4",291,771,"192.168.1.111",2,0
2018-04-05 17:02:01,0,40824,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:02:01,27,39512,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:02:01,0,44556,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:02:01,27,22,"192.168.1.102",3173,39516,"192.168.1.108",25,0
2018-04-05 17:02:01,27,22,"192.168.1.102",3173,39518,"192.168.1.108",25,0
2018-04-05 17:02:01,27,22,"192.168.1.102",3173,39508,"192.168.1.108",25,0
2018-04-05 17:01:01,0,38887,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:01:01,27,22,"192.168.1.102",3173,39482,"192.168.1.108",25,0
2018-04-05 17:01:01,27,39466,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:01:01,27,39470,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:01:01,27,22,"192.168.1.102",3173,39474,"192.168.1.108",25,0
2018-04-05 17:01:01,27,22,"192.168.1.102",3173,39478,"192.168.1.108",25,0
2018-04-05 17:01:01,0,42794,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:01:01,27,39490,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:56:01,0,40321,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:56:01,27,39366,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:56:01,0,48908,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:56:01,0,39969,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:56:01,27,39372,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:56:01,27,39354,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:56:01,27,39368,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:56:01,27,22,"192.168.1.102",3173,39368,"192.168.1.108",25,0
2018-04-05 16:54:01,27,22,"192.168.1.102",3173,39308,"192.168.1.108",25,0
2018-04-05 16:54:01,27,22,"192.168.1.102",3173,39300,"192.168.1.108",25,0
2018-04-05 16:54:01,27,39302,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:54:01,27,22,"192.168.1.102",3173,39302,"192.168.1.108",25,0
2018-04-05 16:54:01,0,33301,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:54:01,27,39320,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:54:01,27,22,"192.168.1.102",3173,39320,"192.168.1.108",25,0
2018-04-05 17:00:01,27,39454,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:00:01,0,37264,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:00:01,27,22,"192.168.1.102",3173,39444,"192.168.1.108",25,0
2018-04-05 17:00:01,27,39452,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:00:01,27,22,"192.168.1.102",3173,39460,"192.168.1.108",25,0
2018-04-05 17:00:01,0,50221,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:00:01,27,22,"192.168.1.102",3173,39464,"192.168.1.108",25,0
2018-04-05 16:55:01,27,39326,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:55:01,27,22,"192.168.1.102",3173,39328,"192.168.1.108",25,0
2018-04-05 16:55:01,0,52743,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:55:01,0,37805,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:55:01,27,39340,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:55:01,27,22,"192.168.1.102",3173,39342,"192.168.1.108",25,0
2018-04-05 16:59:01,27,22,"192.168.1.102",3173,39428,"192.168.1.108",25,0
2018-04-05 16:59:01,27,443,"192.168.1.108",3000721,56670,"151.101.36.188",2095,0
2018-04-05 16:59:01,27,39436,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:59:01,27,22,"192.168.1.102",3173,39436,"192.168.1.108",25,0
2018-04-05 16:59:01,0,47631,"91.189.94.4",76,123,"192.168.1.108",1,0
2018-04-05 16:57:01,0,46360,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:57:01,27,39376,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:57:01,27,39388,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:57:01,27,39390,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:57:01,0,60801,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 16:58:01,27,39408,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 16:58:01,30,58858,"162.125.34.137",1453,443,"192.168.1.108",11,0
2018-04-05 17:04:01,27,39546,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:04:01,0,44295,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:04:01,27,22,"192.168.1.102",3173,39558,"192.168.1.108",25,0
2018-04-05 17:04:01,27,22,"192.168.1.102",3173,39560,"192.168.1.108",25,0
2018-04-05 17:04:01,27,39562,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:04:01,0,53266,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:06:01,27,39594,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:06:01,27,22,"192.168.1.102",3173,39612,"192.168.1.108",25,0
2018-04-05 17:06:01,0,49160,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:06:01,27,39602,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:06:01,27,22,"192.168.1.102",3173,39602,"192.168.1.108",25,0
2018-04-05 17:05:01,27,39568,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:05:01,0,57179,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:05:01,27,39580,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:05:01,27,22,"192.168.1.102",3173,39572,"192.168.1.108",25,0
2018-04-05 17:05:01,0,35717,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:08:01,27,39642,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:08:01,27,22,"192.168.1.102",3173,39642,"192.168.1.108",25,0
2018-04-05 17:08:01,0,51577,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 17:08:01,27,22,"192.168.1.102",3173,39662,"192.168.1.108",25,0
2018-04-05 17:07:01,27,39632,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:07:01,27,39622,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:07:01,27,22,"192.168.1.102",3173,39626,"192.168.1.108",25,0
2018-04-05 17:07:01,27,39628,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:09:01,27,39678,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:09:01,27,39680,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:09:01,27,22,"192.168.1.102",3173,39674,"192.168.1.108",25,0
2018-04-05 17:07:01,0,58052,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:07:01,27,39638,"192.168.1.108",2326,22,"192.168.1.102",18,1
2018-04-05 17:03:01,27,22,"192.168.1.102",3173,39522,"192.168.1.108",25,0
2018-04-05 17:03:01,27,39530,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:09:01,27,22,"192.168.1.102",3173,39668,"192.168.1.108",25,0
2018-04-05 17:13:01,27,39770,"192.168.1.108",2326,22,"192.168.1.102",18,1
2018-04-05 17:13:01,27,39760,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:13:01,27,22,"192.168.1.102",3173,39760,"192.168.1.108",25,0
2018-04-05 17:13:01,27,22,"192.168.1.102",3173,39778,"192.168.1.108",25,0
2018-04-05 17:13:01,0,53,"192.168.1.108",854,35240,"192.168.1.1",6,0
2018-04-05 17:13:01,0,35240,"192.168.1.1",362,53,"192.168.1.108",6,0
2018-04-05 17:13:01,0,53,"192.168.1.111",376,56689,"192.168.1.1",3,0
2018-04-05 17:18:01,27,22,"192.168.1.102",3173,39898,"192.168.1.108",25,0
2018-04-05 17:18:01,27,22,"192.168.1.102",3173,39900,"192.168.1.108",25,0
2018-04-05 17:18:01,27,39884,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:18:01,27,39898,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:18:01,0,55400,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 17:18:01,27,39904,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:15:01,27,22,"192.168.1.102",3173,39808,"192.168.1.108",25,0
2018-04-05 17:15:01,0,138,"192.168.1.255",229,138,"192.168.1.103",1,0
2018-04-05 17:15:01,27,22,"192.168.1.102",3173,39812,"192.168.1.108",25,0
2018-04-05 17:15:01,27,39806,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:15:01,27,22,"192.168.1.102",3173,39806,"192.168.1.108",25,0
2018-04-05 17:15:01,27,39824,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:14:01,0,60222,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 17:14:01,27,22,"192.168.1.102",3173,39794,"192.168.1.108",25,0
2018-04-05 17:14:01,27,39784,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:14:01,27,22,"192.168.1.102",3173,39788,"192.168.1.108",25,0
2018-04-05 17:14:01,27,39800,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:17:01,27,22,"192.168.1.102",3173,39854,"192.168.1.108",25,0
2018-04-05 17:17:01,27,22,"192.168.1.102",3173,39858,"192.168.1.108",25,0
2018-04-05 17:17:01,27,22,"192.168.1.102",3173,39860,"192.168.1.108",25,0
2018-04-05 17:17:01,27,39862,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:10:01,27,22,"192.168.1.102",3173,39688,"192.168.1.108",25,0
2018-04-05 17:10:01,0,67,"192.168.1.108",576,68,"192.168.1.1",1,0
2018-04-05 17:10:01,0,67,"192.168.1.111",576,68,"192.168.1.1",1,0
2018-04-05 17:12:01,27,22,"192.168.1.102",3173,39740,"192.168.1.108",25,0
2018-04-05 17:12:01,27,22,"192.168.1.102",3173,39742,"192.168.1.108",25,0
2018-04-05 17:12:01,27,22,"192.168.1.102",3173,39748,"192.168.1.108",25,0
2018-04-05 17:12:01,27,22,"192.168.1.102",3173,39754,"192.168.1.108",25,0
2018-04-05 17:16:01,0,51338,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 17:16:01,27,22,"192.168.1.102",3173,39848,"192.168.1.108",25,0
2018-04-05 17:11:01,27,22,"192.168.1.102",3173,39732,"192.168.1.108",25,0
2018-04-05 17:11:01,27,39732,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:25:01,27,40062,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:25:01,27,22,"192.168.1.102",3173,40064,"192.168.1.108",25,0
2018-04-05 17:25:01,27,22,"192.168.1.102",3173,40056,"192.168.1.108",25,0
2018-04-05 17:25:01,0,0,NA,56,0,NA,1,0
2018-04-05 17:23:01,27,44842,"52.71.87.238",10786,443,"192.168.1.108",27,0
2018-04-05 17:23:01,0,45328,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:23:01,27,40012,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:23:01,27,40016,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:23:01,27,22,"192.168.1.102",3173,40016,"192.168.1.108",25,0
2018-04-05 17:23:01,0,44624,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:23:01,0,53100,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:23:01,27,40018,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:23:01,27,22,"192.168.1.102",3173,40024,"192.168.1.108",25,0
2018-04-05 17:23:01,27,22,"192.168.1.102",3173,40020,"192.168.1.108",25,0
2018-04-05 17:23:01,27,22,"192.168.1.102",3173,40022,"192.168.1.108",25,0
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,39984,"192.168.1.108",25,0
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,39992,"192.168.1.108",25,0
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,39988,"192.168.1.108",25,0
2018-04-05 17:22:01,27,39996,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,39980,"192.168.1.108",25,0
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,39982,"192.168.1.108",25,0
2018-04-05 17:22:01,27,39986,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:22:01,0,53865,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:22:01,27,22,"192.168.1.102",3173,40002,"192.168.1.108",25,0
2018-04-05 17:24:01,0,54128,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:24:01,0,52688,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 17:24:01,27,40036,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:24:01,0,60509,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:24:01,27,22,"192.168.1.102",3173,40042,"192.168.1.108",25,0
2018-04-05 17:24:01,27,40026,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:24:01,0,40170,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:24:01,27,40048,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:27:01,27,40100,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:27:01,27,22,"192.168.1.102",3173,40110,"192.168.1.108",25,0
2018-04-05 17:27:01,27,40104,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:27:01,0,35845,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:27:01,27,22,"192.168.1.102",3173,40104,"192.168.1.108",25,0
2018-04-05 17:27:01,27,40108,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:27:01,27,22,"192.168.1.102",3173,40116,"192.168.1.108",25,0
2018-04-05 17:27:01,27,22,"192.168.1.102",3225,40122,"192.168.1.108",26,0
2018-04-05 17:21:01,27,39968,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:21:01,27,22,"192.168.1.102",3173,39958,"192.168.1.108",25,0
2018-04-05 17:21:01,27,39966,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:21:01,27,39958,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:21:01,27,39964,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:21:01,0,53802,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:21:01,27,22,"192.168.1.102",3173,39962,"192.168.1.108",25,0
2018-04-05 17:21:01,27,39978,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:20:01,27,39942,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:20:01,0,40640,"239.255.255.250",459,1900,"192.168.1.105",3,0
2018-04-05 17:20:01,27,22,"192.168.1.102",3173,39952,"192.168.1.108",25,0
2018-04-05 17:20:01,27,39954,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:20:01,27,39936,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:19:01,27,39928,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:19:01,27,22,"192.168.1.102",3173,39914,"192.168.1.108",25,0
2018-04-05 17:19:01,27,22,"192.168.1.102",3173,39924,"192.168.1.108",25,0
2018-04-05 17:19:01,27,22,"192.168.1.102",3173,39926,"192.168.1.108",25,0
2018-04-05 17:19:01,27,39918,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:26:01,27,22,"192.168.1.102",3173,40074,"192.168.1.108",25,0
2018-04-05 17:26:01,27,40084,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 17:26:01,27,22,"192.168.1.102",3173,40076,"192.168.1.108",25,0
2018-04-05 17:26:01,27,22,"192.168.1.102",3173,40078,"192.168.1.108",25,0
2018-04-05 17:26:01,27,22,"192.168.1.102",3173,40080,"192.168.1.108",25,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4512,47668,"151.101.193.69",6,0
2018-04-05 17:34:01,26,443,"192.168.1.108",6099,37902,"151.101.36.64",7,0
2018-04-05 17:34:01,26,443,"192.168.1.108",3563,49810,"216.58.208.98",7,0
2018-04-05 17:34:01,22,443,"192.168.1.108",106,57920,"63.251.252.12",2,0
2018-04-05 17:34:01,20,443,"192.168.1.108",46,53468,"213.14.227.50",1,0
2018-04-05 17:34:01,20,443,"192.168.1.108",46,53660,"213.14.227.50",1,0
2018-04-05 17:34:01,30,49808,"216.58.208.98",1251,443,"192.168.1.108",9,0
2018-04-05 17:34:01,26,443,"192.168.1.108",3878,34458,"31.13.92.36",7,0
2018-04-05 17:34:01,2,53442,"213.14.227.50",60,443,"192.168.1.108",1,0
2018-04-05 17:34:01,20,443,"192.168.1.108",46,53442,"213.14.227.50",1,0
2018-04-05 17:34:01,2,53484,"213.14.227.50",60,443,"192.168.1.108",1,0
2018-04-05 17:34:01,30,57836,"216.58.206.196",1150,443,"192.168.1.108",10,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4490,37670,"172.217.169.109",6,0
2018-04-05 17:34:01,30,37670,"172.217.169.109",1303,443,"192.168.1.108",10,0
2018-04-05 17:34:01,30,42566,"151.101.128.134",1086,443,"192.168.1.108",9,0
2018-04-05 17:34:01,26,443,"192.168.1.108",5261,45758,"172.217.17.194",9,0
2018-04-05 17:34:01,30,45756,"172.217.17.194",1263,443,"192.168.1.108",9,0
2018-04-05 17:34:01,26,443,"192.168.1.108",5559,35220,"23.6.123.119",7,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4512,47670,"151.101.193.69",6,0
2018-04-05 17:34:01,26,443,"192.168.1.108",6099,37906,"151.101.36.64",7,0
2018-04-05 17:34:01,27,443,"192.168.1.108",3272,53462,"50.17.199.221",7,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4268,54136,"2.22.15.121",6,0
2018-04-05 17:34:01,30,54138,"2.22.15.121",1119,443,"192.168.1.108",9,0
2018-04-05 17:34:01,30,47670,"151.101.193.69",1086,443,"192.168.1.108",9,0
2018-04-05 17:34:01,30,37906,"151.101.36.64",1138,443,"192.168.1.108",10,0
2018-04-05 17:34:01,30,54140,"2.22.15.121",1119,443,"192.168.1.108",9,0
2018-04-05 17:34:01,30,54142,"2.22.15.121",1119,443,"192.168.1.108",9,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4268,54144,"2.22.15.121",6,0
2018-04-05 17:34:01,30,54784,"172.217.169.138",1199,443,"192.168.1.108",8,0
2018-04-05 17:34:01,26,443,"192.168.1.108",7382,55818,"151.101.38.217",8,0
2018-04-05 17:34:01,26,443,"192.168.1.108",4170,54312,"54.209.50.231",7,0
2018-04-05 17:35:01,26,443,"192.168.1.108",4572,38926,"104.17.232.204",7,0
2018-04-05 17:35:01,27,443,"192.168.1.108",7398,60296,"54.174.233.124",12,0
2018-04-05 17:35:01,26,443,"192.168.1.108",4672,33900,"151.101.36.133",6,0
2018-04-05 17:35:01,30,46694,"52.73.138.129",2357,443,"192.168.1.108",11,0
2018-04-05 17:35:01,26,443,"192.168.1.108",4672,33902,"151.101.36.133",6,0
2018-04-05 17:35:01,30,33902,"151.101.36.133",1086,443,"192.168.1.108",9,0
2018-04-05 17:35:01,31,49164,"34.203.158.5",1199,443,"192.168.1.108",11,0
2018-04-05 17:35:01,27,443,"192.168.1.108",16747,58998,"52.56.50.232",26,0
2018-04-05 17:35:01,30,45116,"52.17.252.219",3461,443,"192.168.1.108",17,0
2018-04-05 17:35:01,30,39926,"35.162.50.238",3920,443,"192.168.1.108",17,0
2018-04-05 17:35:01,30,49162,"34.203.158.5",7851,443,"192.168.1.108",21,0
2018-04-05 17:35:01,30,51792,"158.69.52.117",1892,443,"192.168.1.108",13,0
2018-04-05 17:35:01,30,54600,"54.225.172.101",2415,443,"192.168.1.108",13,0
2018-04-05 17:35:01,30,38974,"216.58.206.202",1263,443,"192.168.1.108",9,0
2018-04-05 17:35:01,30,34942,"104.16.252.5",990,443,"192.168.1.108",9,0
2018-04-05 17:35:01,26,443,"192.168.1.108",4656,33918,"151.101.36.133",6,0
